poi_id,building_id,building_name,poi_type,name,address,distance_meters,lat,lng,google_place_id,rating,user_rating_count,primary_type,source,source_url,source_last_checked,last_updated_at,source_name,updated_by,internal_notes
poi_138,hudson_crossing_apartments,Hudson Crossing Apartments,grocery,H Mart - Koreatown,"38 W 32nd St, New York, NY 10001",1078,40.7479,-73.9865,,,,asian_grocery_or_chinese_facility,https://www.hmart.com/,https://www.hmart.com/,2026-05-28,2026-05-28,hmart.com,system_import,Asian grocery; fallback POI
poi_139,hudson_crossing_apartments,Hudson Crossing Apartments,grocery,Food Gallery 32,"11 W 32nd St, New York, NY 10001",1127,40.7476,-73.9863,,,,asian_grocery_or_chinese_facility,https://foodgallery32nyc.com/,https://foodgallery32nyc.com/,2026-05-28,2026-05-28,foodgallery32nyc.com,system_import,Koreatown food hall; fallback POI
poi_136,hudson_crossing_apartments,Hudson Crossing Apartments,restaurant,Xi'an Famous Foods - Upper West Side,"309 Amsterdam Ave, New York, NY 10023",3058,40.7804,-73.9802,,,,chinese_restaurant,https://www.xianfoods.com/locations,https://www.xianfoods.com/locations,2026-05-28,2026-05-28,xianfoods.com,system_import,Chinese noodles; fallback POI
poi_137,hudson_crossing_apartments,Hudson Crossing Apartments,restaurant,Hupo,"10-07 50th Ave, Long Island City, NY 11101",3669,40.7429,-73.9545,,,,chinese_restaurant,https://www.hupolic.com/,https://www.hupolic.com/,2026-05-28,2026-05-28,hupolic.com,system_import,Sichuan restaurant; fallback POI
poi_141,hudson_crossing_apartments,Hudson Crossing Apartments,school,Baruch College,"55 Lexington Ave, New York, NY 10010",1931,40.7402,-73.9834,,,,school,https://baruch.cuny.edu/,https://baruch.cuny.edu/,2026-05-28,2026-05-28,baruch.cuny.edu,system_import,College; fallback POI
poi_142,hudson_crossing_apartments,Hudson Crossing Apartments,school,Pace University,"1 Pace Plaza, New York, NY 10038",4957,40.7114,-74.0048,,,,school,https://www.pace.edu/,https://www.pace.edu/,2026-05-28,2026-05-28,pace.edu,system_import,University; fallback POI
poi_140,hudson_crossing_apartments,Hudson Crossing Apartments,shopping_mall,The Shops & Restaurants at Hudson Yards,"20 Hudson Yards, New York, NY 10001",563,40.7539,-74.0013,,,,shopping_mall,https://www.hudsonyardsnewyork.com/shop,https://www.hudsonyardsnewyork.com/shop,2026-05-28,2026-05-28,hudsonyardsnewyork.com,system_import,Shopping mall; fallback POI
poi_143,hudson_crossing_apartments,Hudson Crossing Apartments,subway,Times Sq-42 St Station,"Times Square, New York, NY",628,40.7553,-73.9875,,,,transit,https://new.mta.info/,https://new.mta.info/,2026-05-28,2026-05-28,new.mta.info,system_import,Subway station; fallback POI
poi_144,hudson_crossing_apartments,Hudson Crossing Apartments,subway,Court Square Station,"Court Square, Long Island City, NY",4297,40.747,-73.945,,,,transit,https://new.mta.info/,https://new.mta.info/,2026-05-28,2026-05-28,new.mta.info,system_import,Subway station; fallback POI
poi_147,hudson_point_apartments,Hudson Point Apartments,grocery,99 Ranch Market - Jersey City,"420 Grand St, Jersey City, NJ 07302",885,40.7162,-74.0494,,,,asian_grocery_or_chinese_facility,https://www.99ranch.com/,https://www.99ranch.com/,2026-05-28,2026-05-28,99ranch.com,system_import,Asian supermarket; fallback POI
poi_148,hudson_point_apartments,Hudson Point Apartments,grocery,Food Gallery 32,"11 W 32nd St, New York, NY 10001",5955,40.7476,-73.9863,,,,asian_grocery_or_chinese_facility,https://foodgallery32nyc.com/,https://foodgallery32nyc.com/,2026-05-28,2026-05-28,foodgallery32nyc.com,system_import,Koreatown food hall; fallback POI
poi_145,hudson_point_apartments,Hudson Point Apartments,restaurant,Taste of North China,"75 Montgomery St, Jersey City, NJ 07302",595,40.7179,-74.0415,,,,chinese_restaurant,https://www.google.com/search?q=Taste+of+North+China+75+Montgomery+St+Jersey+City,https://www.google.com/search?q=Taste+of+North+China+75+Montgomery+St+Jersey+City,2026-05-28,2026-05-28,google.com,system_import,Chinese restaurant; fallback POI
poi_146,hudson_point_apartments,Hudson Point Apartments,restaurant,Dim Sum Palace - Financial District,"123 William St, New York, NY 10038",2800,40.7094,-74.0069,,,,chinese_restaurant,https://www.dimsumpalace.com/,https://www.dimsumpalace.com/,2026-05-28,2026-05-28,dimsumpalace.com,system_import,Chinese restaurant; fallback POI
poi_150,hudson_point_apartments,Hudson Point Apartments,school,Waterfront Montessori,"150 Warren St, Jersey City, NJ 07302",257,40.7149,-74.0393,,,,school,https://waterfrontmontessori.com/,https://waterfrontmontessori.com/,2026-05-28,2026-05-28,waterfrontmontessori.com,system_import,School; fallback POI
poi_151,hudson_point_apartments,Hudson Point Apartments,school,Jersey City Public School 16,"96 Sussex St, Jersey City, NJ 07302",306,40.7145,-74.0373,,,,school,https://ps16.jcboe.org/,https://ps16.jcboe.org/,2026-05-28,2026-05-28,ps16.jcboe.org,system_import,School; fallback POI
poi_149,hudson_point_apartments,Hudson Point Apartments,shopping_mall,Newport Centre,"30 Mall Dr W, Jersey City, NJ 07310",1625,40.7271,-74.0373,,,,shopping_mall,https://www.simon.com/mall/newport-centre,https://www.simon.com/mall/newport-centre,2026-05-28,2026-05-28,simon.com,system_import,Shopping mall; fallback POI
poi_152,hudson_point_apartments,Hudson Point Apartments,subway,Grove Street PATH,"Grove Street, Jersey City, NJ",821,40.7196,-74.0431,,,,transit,https://www.panynj.gov/path/,https://www.panynj.gov/path/,2026-05-28,2026-05-28,panynj.gov,system_import,PATH station; fallback POI
poi_153,hudson_point_apartments,Hudson Point Apartments,subway,Newport PATH,"Newport, Jersey City, NJ",1754,40.7278,-74.034,,,,transit,https://www.panynj.gov/path/,https://www.panynj.gov/path/,2026-05-28,2026-05-28,panynj.gov,system_import,PATH station; fallback POI
poi_156,inwood_living,Inwood Living,grocery,H Mart - Upper West Side,"210 Amsterdam Ave, New York, NY 10023",11539,40.7762,-73.9836,,,,asian_grocery_or_chinese_facility,https://www.hmart.com/,https://www.hmart.com/,2026-05-28,2026-05-28,hmart.com,system_import,Asian grocery; fallback POI
poi_157,inwood_living,Inwood Living,grocery,TESO Life - Long Island City,"42-38 27th St, Long Island City, NY 11101",13181,40.7502,-73.9392,,,,asian_grocery_or_chinese_facility,https://www.google.com/search?q=TESO+Life+Long+Island+City+42-38+27th+St,https://www.google.com/search?q=TESO+Life+Long+Island+City+42-38+27th+St,2026-05-28,2026-05-28,google.com,system_import,Asian lifestyle/grocery retail; fallback POI
poi_154,inwood_living,Inwood Living,restaurant,Xi'an Famous Foods - Columbia University,"2814 Broadway, New York, NY 10025",8143,40.8039,-73.9662,,,,chinese_restaurant,https://www.xianfoods.com/locations,https://www.xianfoods.com/locations,2026-05-28,2026-05-28,xianfoods.com,system_import,Chinese noodles; fallback POI
poi_155,inwood_living,Inwood Living,restaurant,Xi'an Famous Foods - Upper West Side,"309 Amsterdam Ave, New York, NY 10023",10992,40.7804,-73.9802,,,,chinese_restaurant,https://www.xianfoods.com/locations,https://www.xianfoods.com/locations,2026-05-28,2026-05-28,xianfoods.com,system_import,Chinese noodles; fallback POI
poi_159,inwood_living,Inwood Living,school,The City College of New York,"160 Convent Ave, New York, NY 10031",5938,40.8196,-73.9495,,,,school,https://www.ccny.cuny.edu/,https://www.ccny.cuny.edu/,2026-05-28,2026-05-28,ccny.cuny.edu,system_import,College; fallback POI
poi_160,inwood_living,Inwood Living,school,Columbia University,"116th St & Broadway, New York, NY 10027",7644,40.8075,-73.9626,,,,school,https://www.columbia.edu/,https://www.columbia.edu/,2026-05-28,2026-05-28,columbia.edu,system_import,University; fallback POI
poi_158,inwood_living,Inwood Living,shopping_mall,JACX&CO,"28-17 Jackson Ave, Long Island City, NY 11101",13374,40.7484,-73.9388,,,,shopping_mall,https://www.jacxandco.com/,https://www.jacxandco.com/,2026-05-28,2026-05-28,jacxandco.com,system_import,Food hall / retail; fallback POI
poi_161,inwood_living,Inwood Living,subway,116 St-Columbia University Station,"Broadway & W 116th St, New York, NY",7677,40.8077,-73.9641,,,,transit,https://new.mta.info/,https://new.mta.info/,2026-05-28,2026-05-28,new.mta.info,system_import,Subway station; fallback POI
poi_162,inwood_living,Inwood Living,subway,Queensboro Plaza Station,"Queens Plaza, Long Island City, NY",13148,40.7506,-73.9402,,,,transit,https://new.mta.info/,https://new.mta.info/,2026-05-28,2026-05-28,new.mta.info,system_import,Subway station; fallback POI
poi_165,jackson_park,Jackson Park,grocery,TESO Life - Long Island City,"42-38 27th St, Long Island City, NY 11101",145,40.7502,-73.9392,,,,asian_grocery_or_chinese_facility,https://www.google.com/search?q=TESO+Life+Long+Island+City+42-38+27th+St,https://www.google.com/search?q=TESO+Life+Long+Island+City+42-38+27th+St,2026-05-28,2026-05-28,google.com,system_import,Asian lifestyle/grocery retail; fallback POI
poi_166,jackson_park,Jackson Park,grocery,Food Gallery 32,"11 W 32nd St, New York, NY 10001",4023,40.7476,-73.9863,,,,asian_grocery_or_chinese_facility,https://foodgallery32nyc.com/,https://foodgallery32nyc.com/,2026-05-28,2026-05-28,foodgallery32nyc.com,system_import,Koreatown food hall; fallback POI
poi_163,jackson_park,Jackson Park,restaurant,Hupo,"10-07 50th Ave, Long Island City, NY 11101",1497,40.7429,-73.9545,,,,chinese_restaurant,https://www.hupolic.com/,https://www.hupolic.com/,2026-05-28,2026-05-28,hupolic.com,system_import,Sichuan restaurant; fallback POI
poi_164,jackson_park,Jackson Park,restaurant,Xi'an Famous Foods - Upper West Side,"309 Amsterdam Ave, New York, NY 10023",4941,40.7804,-73.9802,,,,chinese_restaurant,https://www.xianfoods.com/locations,https://www.xianfoods.com/locations,2026-05-28,2026-05-28,xianfoods.com,system_import,Chinese noodles; fallback POI
poi_168,jackson_park,Jackson Park,school,LaGuardia Community College,"31-10 Thomson Ave, Long Island City, NY 11101",563,40.7447,-73.9352,,,,school,https://www.laguardia.edu/,https://www.laguardia.edu/,2026-05-28,2026-05-28,laguardia.edu,system_import,College; fallback POI
poi_169,jackson_park,Jackson Park,school,Baruch College,"55 Lexington Ave, New York, NY 10010",3895,40.7402,-73.9834,,,,school,https://baruch.cuny.edu/,https://baruch.cuny.edu/,2026-05-28,2026-05-28,baruch.cuny.edu,system_import,College; fallback POI
poi_167,jackson_park,Jackson Park,shopping_mall,JACX&CO,"28-17 Jackson Ave, Long Island City, NY 11101",64,40.7484,-73.9388,,,,shopping_mall,https://www.jacxandco.com/,https://www.jacxandco.com/,2026-05-28,2026-05-28,jacxandco.com,system_import,Food hall / retail; fallback POI
poi_170,jackson_park,Jackson Park,subway,Queensboro Plaza Station,"Queens Plaza, Long Island City, NY",225,40.7506,-73.9402,,,,transit,https://new.mta.info/,https://new.mta.info/,2026-05-28,2026-05-28,new.mta.info,system_import,Subway station; fallback POI
poi_171,jackson_park,Jackson Park,subway,Court Square Station,"Court Square, Long Island City, NY",579,40.747,-73.945,,,,transit,https://new.mta.info/,https://new.mta.info/,2026-05-28,2026-05-28,new.mta.info,system_import,Subway station; fallback POI
poi_174,linc_lic,Linc LIC,grocery,TESO Life - Long Island City,"42-38 27th St, Long Island City, NY 11101",354,40.7502,-73.9392,,,,asian_grocery_or_chinese_facility,https://www.google.com/search?q=TESO+Life+Long+Island+City+42-38+27th+St,https://www.google.com/search?q=TESO+Life+Long+Island+City+42-38+27th+St,2026-05-28,2026-05-28,google.com,system_import,Asian lifestyle/grocery retail; fallback POI
poi_175,linc_lic,Linc LIC,grocery,Food Gallery 32,"11 W 32nd St, New York, NY 10001",3669,40.7476,-73.9863,,,,asian_grocery_or_chinese_facility,https://foodgallery32nyc.com/,https://foodgallery32nyc.com/,2026-05-28,2026-05-28,foodgallery32nyc.com,system_import,Koreatown food hall; fallback POI
poi_172,linc_lic,Linc LIC,restaurant,Hupo,"10-07 50th Ave, Long Island City, NY 11101",1175,40.7429,-73.9545,,,,chinese_restaurant,https://www.hupolic.com/,https://www.hupolic.com/,2026-05-28,2026-05-28,hupolic.com,system_import,Sichuan restaurant; fallback POI
poi_173,linc_lic,Linc LIC,restaurant,Xi'an Famous Foods - Upper West Side,"309 Amsterdam Ave, New York, NY 10023",4731,40.7804,-73.9802,,,,chinese_restaurant,https://www.xianfoods.com/locations,https://www.xianfoods.com/locations,2026-05-28,2026-05-28,xianfoods.com,system_import,Chinese noodles; fallback POI
poi_177,linc_lic,Linc LIC,school,LaGuardia Community College,"31-10 Thomson Ave, Long Island City, NY 11101",789,40.7447,-73.9352,,,,school,https://www.laguardia.edu/,https://www.laguardia.edu/,2026-05-28,2026-05-28,laguardia.edu,system_import,College; fallback POI
poi_178,linc_lic,Linc LIC,school,Baruch College,"55 Lexington Ave, New York, NY 10010",3541,40.7402,-73.9834,,,,school,https://baruch.cuny.edu/,https://baruch.cuny.edu/,2026-05-28,2026-05-28,baruch.cuny.edu,system_import,College; fallback POI
poi_176,linc_lic,Linc LIC,shopping_mall,JACX&CO,"28-17 Jackson Ave, Long Island City, NY 11101",338,40.7484,-73.9388,,,,shopping_mall,https://www.jacxandco.com/,https://www.jacxandco.com/,2026-05-28,2026-05-28,jacxandco.com,system_import,Food hall / retail; fallback POI
poi_179,linc_lic,Linc LIC,subway,Court Square Station,"Court Square, Long Island City, NY",257,40.747,-73.945,,,,transit,https://new.mta.info/,https://new.mta.info/,2026-05-28,2026-05-28,new.mta.info,system_import,Subway station; fallback POI
poi_180,linc_lic,Linc LIC,subway,Queensboro Plaza Station,"Queens Plaza, Long Island City, NY",306,40.7506,-73.9402,,,,transit,https://new.mta.info/,https://new.mta.info/,2026-05-28,2026-05-28,new.mta.info,system_import,Subway station; fallback POI
poi_183,longacre_house_apartments,Longacre House Apartments,grocery,H Mart - Upper West Side,"210 Amsterdam Ave, New York, NY 10023",1561,40.7762,-73.9836,,,,asian_grocery_or_chinese_facility,https://www.hmart.com/,https://www.hmart.com/,2026-05-28,2026-05-28,hmart.com,system_import,Asian grocery; fallback POI
poi_184,longacre_house_apartments,Longacre House Apartments,grocery,H Mart - Koreatown,"38 W 32nd St, New York, NY 10001",1609,40.7479,-73.9865,,,,asian_grocery_or_chinese_facility,https://www.hmart.com/,https://www.hmart.com/,2026-05-28,2026-05-28,hmart.com,system_import,Asian grocery; fallback POI
poi_181,longacre_house_apartments,Longacre House Apartments,restaurant,Xi'an Famous Foods - Upper West Side,"309 Amsterdam Ave, New York, NY 10023",2076,40.7804,-73.9802,,,,chinese_restaurant,https://www.xianfoods.com/locations,https://www.xianfoods.com/locations,2026-05-28,2026-05-28,xianfoods.com,system_import,Chinese noodles; fallback POI
poi_182,longacre_house_apartments,Longacre House Apartments,restaurant,Hupo,"10-07 50th Ave, Long Island City, NY 11101",3444,40.7429,-73.9545,,,,chinese_restaurant,https://www.hupolic.com/,https://www.hupolic.com/,2026-05-28,2026-05-28,hupolic.com,system_import,Sichuan restaurant; fallback POI
poi_186,longacre_house_apartments,Longacre House Apartments,school,Baruch College,"55 Lexington Ave, New York, NY 10010",2478,40.7402,-73.9834,,,,school,https://baruch.cuny.edu/,https://baruch.cuny.edu/,2026-05-28,2026-05-28,baruch.cuny.edu,system_import,College; fallback POI
poi_187,longacre_house_apartments,Longacre House Apartments,school,LaGuardia Community College,"31-10 Thomson Ave, Long Island City, NY 11101",4731,40.7447,-73.9352,,,,school,https://www.laguardia.edu/,https://www.laguardia.edu/,2026-05-28,2026-05-28,laguardia.edu,system_import,College; fallback POI
poi_185,longacre_house_apartments,Longacre House Apartments,shopping_mall,The Shops & Restaurants at Hudson Yards,"20 Hudson Yards, New York, NY 10001",1577,40.7539,-74.0013,,,,shopping_mall,https://www.hudsonyardsnewyork.com/shop,https://www.hudsonyardsnewyork.com/shop,2026-05-28,2026-05-28,hudsonyardsnewyork.com,system_import,Shopping mall; fallback POI
poi_188,longacre_house_apartments,Longacre House Apartments,subway,Times Sq-42 St Station,"Times Square, New York, NY",789,40.7553,-73.9875,,,,transit,https://new.mta.info/,https://new.mta.info/,2026-05-28,2026-05-28,new.mta.info,system_import,Subway station; fallback POI
poi_189,longacre_house_apartments,Longacre House Apartments,subway,Court Square Station,"Court Square, Long Island City, NY",3879,40.747,-73.945,,,,transit,https://new.mta.info/,https://new.mta.info/,2026-05-28,2026-05-28,new.mta.info,system_import,Subway station; fallback POI
poi_192,lyra,Lyra,grocery,H Mart - Koreatown,"38 W 32nd St, New York, NY 10001",1513,40.7479,-73.9865,,,,asian_grocery_or_chinese_facility,https://www.hmart.com/,https://www.hmart.com/,2026-05-28,2026-05-28,hmart.com,system_import,Asian grocery; fallback POI
poi_193,lyra,Lyra,grocery,Food Gallery 32,"11 W 32nd St, New York, NY 10001",1545,40.7476,-73.9863,,,,asian_grocery_or_chinese_facility,https://foodgallery32nyc.com/,https://foodgallery32nyc.com/,2026-05-28,2026-05-28,foodgallery32nyc.com,system_import,Koreatown food hall; fallback POI
poi_190,lyra,Lyra,restaurant,Xi'an Famous Foods - Upper West Side,"309 Amsterdam Ave, New York, NY 10023",2961,40.7804,-73.9802,,,,chinese_restaurant,https://www.xianfoods.com/locations,https://www.xianfoods.com/locations,2026-05-28,2026-05-28,xianfoods.com,system_import,Chinese noodles; fallback POI
poi_191,lyra,Lyra,restaurant,Hupo,"10-07 50th Ave, Long Island City, NY 11101",4072,40.7429,-73.9545,,,,chinese_restaurant,https://www.hupolic.com/,https://www.hupolic.com/,2026-05-28,2026-05-28,hupolic.com,system_import,Sichuan restaurant; fallback POI
poi_195,lyra,Lyra,school,Baruch College,"55 Lexington Ave, New York, NY 10010",2350,40.7402,-73.9834,,,,school,https://baruch.cuny.edu/,https://baruch.cuny.edu/,2026-05-28,2026-05-28,baruch.cuny.edu,system_import,College; fallback POI
poi_196,lyra,Lyra,school,Pace University,"1 Pace Plaza, New York, NY 10038",5182,40.7114,-74.0048,,,,school,https://www.pace.edu/,https://www.pace.edu/,2026-05-28,2026-05-28,pace.edu,system_import,University; fallback POI
poi_194,lyra,Lyra,shopping_mall,The Shops & Restaurants at Hudson Yards,"20 Hudson Yards, New York, NY 10001",483,40.7539,-74.0013,,,,shopping_mall,https://www.hudsonyardsnewyork.com/shop,https://www.hudsonyardsnewyork.com/shop,2026-05-28,2026-05-28,hudsonyardsnewyork.com,system_import,Shopping mall; fallback POI
poi_197,lyra,Lyra,subway,Times Sq-42 St Station,"Times Square, New York, NY",982,40.7553,-73.9875,,,,transit,https://new.mta.info/,https://new.mta.info/,2026-05-28,2026-05-28,new.mta.info,system_import,Subway station; fallback POI
poi_198,lyra,Lyra,subway,Newport PATH,"Newport, Jersey City, NJ",4474,40.7278,-74.034,,,,transit,https://www.panynj.gov/path/,https://www.panynj.gov/path/,2026-05-28,2026-05-28,panynj.gov,system_import,PATH station; fallback POI
poi_201,madox_apartments,Madox Apartments,grocery,99 Ranch Market - Jersey City,"420 Grand St, Jersey City, NJ 07302",756,40.7162,-74.0494,,,,asian_grocery_or_chinese_facility,https://www.99ranch.com/,https://www.99ranch.com/,2026-05-28,2026-05-28,99ranch.com,system_import,Asian supermarket; fallback POI
poi_202,madox_apartments,Madox Apartments,grocery,Food Gallery 32,"11 W 32nd St, New York, NY 10001",5922,40.7476,-73.9863,,,,asian_grocery_or_chinese_facility,https://foodgallery32nyc.com/,https://foodgallery32nyc.com/,2026-05-28,2026-05-28,foodgallery32nyc.com,system_import,Koreatown food hall; fallback POI
poi_199,madox_apartments,Madox Apartments,restaurant,Taste of North China,"75 Montgomery St, Jersey City, NJ 07302",435,40.7179,-74.0415,,,,chinese_restaurant,https://www.google.com/search?q=Taste+of+North+China+75+Montgomery+St+Jersey+City,https://www.google.com/search?q=Taste+of+North+China+75+Montgomery+St+Jersey+City,2026-05-28,2026-05-28,google.com,system_import,Chinese restaurant; fallback POI
poi_200,madox_apartments,Madox Apartments,restaurant,Dim Sum Palace - Financial District,"123 William St, New York, NY 10038",2913,40.7094,-74.0069,,,,chinese_restaurant,https://www.dimsumpalace.com/,https://www.dimsumpalace.com/,2026-05-28,2026-05-28,dimsumpalace.com,system_import,Chinese restaurant; fallback POI
poi_204,madox_apartments,Madox Apartments,school,Waterfront Montessori,"150 Warren St, Jersey City, NJ 07302",161,40.7149,-74.0393,,,,school,https://waterfrontmontessori.com/,https://waterfrontmontessori.com/,2026-05-28,2026-05-28,waterfrontmontessori.com,system_import,School; fallback POI
poi_205,madox_apartments,Madox Apartments,school,Jersey City Public School 16,"96 Sussex St, Jersey City, NJ 07302",306,40.7145,-74.0373,,,,school,https://ps16.jcboe.org/,https://ps16.jcboe.org/,2026-05-28,2026-05-28,ps16.jcboe.org,system_import,School; fallback POI
poi_203,madox_apartments,Madox Apartments,shopping_mall,Newport Centre,"30 Mall Dr W, Jersey City, NJ 07310",1481,40.7271,-74.0373,,,,shopping_mall,https://www.simon.com/mall/newport-centre,https://www.simon.com/mall/newport-centre,2026-05-28,2026-05-28,simon.com,system_import,Shopping mall; fallback POI
poi_206,madox_apartments,Madox Apartments,subway,Grove Street PATH,"Grove Street, Jersey City, NJ",644,40.7196,-74.0431,,,,transit,https://www.panynj.gov/path/,https://www.panynj.gov/path/,2026-05-28,2026-05-28,panynj.gov,system_import,PATH station; fallback POI
poi_207,madox_apartments,Madox Apartments,subway,Newport PATH,"Newport, Jersey City, NJ",1642,40.7278,-74.034,,,,transit,https://www.panynj.gov/path/,https://www.panynj.gov/path/,2026-05-28,2026-05-28,panynj.gov,system_import,PATH station; fallback POI
poi_210,miramar,Miramar,grocery,H Mart - Upper West Side,"210 Amsterdam Ave, New York, NY 10023",11362,40.7762,-73.9836,,,,asian_grocery_or_chinese_facility,https://www.hmart.com/,https://www.hmart.com/,2026-05-28,2026-05-28,hmart.com,system_import,Asian grocery; fallback POI
poi_211,miramar,Miramar,grocery,TESO Life - Long Island City,"42-38 27th St, Long Island City, NY 11101",13052,40.7502,-73.9392,,,,asian_grocery_or_chinese_facility,https://www.google.com/search?q=TESO+Life+Long+Island+City+42-38+27th+St,https://www.google.com/search?q=TESO+Life+Long+Island+City+42-38+27th+St,2026-05-28,2026-05-28,google.com,system_import,Asian lifestyle/grocery retail; fallback POI
poi_208,miramar,Miramar,restaurant,Xi'an Famous Foods - Columbia University,"2814 Broadway, New York, NY 10025",7950,40.8039,-73.9662,,,,chinese_restaurant,https://www.xianfoods.com/locations,https://www.xianfoods.com/locations,2026-05-28,2026-05-28,xianfoods.com,system_import,Chinese noodles; fallback POI
poi_209,miramar,Miramar,restaurant,Xi'an Famous Foods - Upper West Side,"309 Amsterdam Ave, New York, NY 10023",10815,40.7804,-73.9802,,,,chinese_restaurant,https://www.xianfoods.com/locations,https://www.xianfoods.com/locations,2026-05-28,2026-05-28,xianfoods.com,system_import,Chinese noodles; fallback POI
poi_213,miramar,Miramar,school,The City College of New York,"160 Convent Ave, New York, NY 10031",5761,40.8196,-73.9495,,,,school,https://www.ccny.cuny.edu/,https://www.ccny.cuny.edu/,2026-05-28,2026-05-28,ccny.cuny.edu,system_import,College; fallback POI
poi_214,miramar,Miramar,school,Columbia University,"116th St & Broadway, New York, NY 10027",7451,40.8075,-73.9626,,,,school,https://www.columbia.edu/,https://www.columbia.edu/,2026-05-28,2026-05-28,columbia.edu,system_import,University; fallback POI
poi_212,miramar,Miramar,shopping_mall,JACX&CO,"28-17 Jackson Ave, Long Island City, NY 11101",13245,40.7484,-73.9388,,,,shopping_mall,https://www.jacxandco.com/,https://www.jacxandco.com/,2026-05-28,2026-05-28,jacxandco.com,system_import,Food hall / retail; fallback POI
poi_215,miramar,Miramar,subway,116 St-Columbia University Station,"Broadway & W 116th St, New York, NY",7500,40.8077,-73.9641,,,,transit,https://new.mta.info/,https://new.mta.info/,2026-05-28,2026-05-28,new.mta.info,system_import,Subway station; fallback POI
poi_216,miramar,Miramar,subway,Queensboro Plaza Station,"Queens Plaza, Long Island City, NY",13020,40.7506,-73.9402,,,,transit,https://new.mta.info/,https://new.mta.info/,2026-05-28,2026-05-28,new.mta.info,system_import,Subway station; fallback POI
poi_219,newport_rentals,Newport Rentals,grocery,99 Ranch Market - Jersey City,"420 Grand St, Jersey City, NJ 07302",1851,40.7162,-74.0494,,,,asian_grocery_or_chinese_facility,https://www.99ranch.com/,https://www.99ranch.com/,2026-05-28,2026-05-28,99ranch.com,system_import,Asian supermarket; fallback POI
poi_220,newport_rentals,Newport Rentals,grocery,Food Gallery 32,"11 W 32nd St, New York, NY 10001",4554,40.7476,-73.9863,,,,asian_grocery_or_chinese_facility,https://foodgallery32nyc.com/,https://foodgallery32nyc.com/,2026-05-28,2026-05-28,foodgallery32nyc.com,system_import,Koreatown food hall; fallback POI
poi_217,newport_rentals,Newport Rentals,restaurant,Taste of North China,"75 Montgomery St, Jersey City, NJ 07302",1287,40.7179,-74.0415,,,,chinese_restaurant,https://www.google.com/search?q=Taste+of+North+China+75+Montgomery+St+Jersey+City,https://www.google.com/search?q=Taste+of+North+China+75+Montgomery+St+Jersey+City,2026-05-28,2026-05-28,google.com,system_import,Chinese restaurant; fallback POI
poi_218,newport_rentals,Newport Rentals,restaurant,Dim Sum Palace - Financial District,"123 William St, New York, NY 10038",3058,40.7094,-74.0069,,,,chinese_restaurant,https://www.dimsumpalace.com/,https://www.dimsumpalace.com/,2026-05-28,2026-05-28,dimsumpalace.com,system_import,Chinese restaurant; fallback POI
poi_222,newport_rentals,Newport Rentals,school,Waterfront Montessori,"150 Warren St, Jersey City, NJ 07302",1513,40.7149,-74.0393,,,,school,https://waterfrontmontessori.com/,https://waterfrontmontessori.com/,2026-05-28,2026-05-28,waterfrontmontessori.com,system_import,School; fallback POI
poi_223,newport_rentals,Newport Rentals,school,Jersey City Public School 16,"96 Sussex St, Jersey City, NJ 07302",1513,40.7145,-74.0373,,,,school,https://ps16.jcboe.org/,https://ps16.jcboe.org/,2026-05-28,2026-05-28,ps16.jcboe.org,system_import,School; fallback POI
poi_221,newport_rentals,Newport Rentals,shopping_mall,Newport Centre,"30 Mall Dr W, Jersey City, NJ 07310",306,40.7271,-74.0373,,,,shopping_mall,https://www.simon.com/mall/newport-centre,https://www.simon.com/mall/newport-centre,2026-05-28,2026-05-28,simon.com,system_import,Shopping mall; fallback POI
poi_224,newport_rentals,Newport Rentals,subway,Newport PATH,"Newport, Jersey City, NJ",16,40.7278,-74.034,,,,transit,https://www.panynj.gov/path/,https://www.panynj.gov/path/,2026-05-28,2026-05-28,panynj.gov,system_import,PATH station; fallback POI
poi_225,newport_rentals,Newport Rentals,subway,Grove Street PATH,"Grove Street, Jersey City, NJ",1207,40.7196,-74.0431,,,,transit,https://www.panynj.gov/path/,https://www.panynj.gov/path/,2026-05-28,2026-05-28,panynj.gov,system_import,PATH station; fallback POI
poi_228,ocean,Ocean,grocery,99 Ranch Market - Jersey City,"420 Grand St, Jersey City, NJ 07302",2993,40.7162,-74.0494,,,,asian_grocery_or_chinese_facility,https://www.99ranch.com/,https://www.99ranch.com/,2026-05-28,2026-05-28,99ranch.com,system_import,Asian supermarket; fallback POI
poi_229,ocean,Ocean,grocery,Food Gallery 32,"11 W 32nd St, New York, NY 10001",5375,40.7476,-73.9863,,,,asian_grocery_or_chinese_facility,https://foodgallery32nyc.com/,https://foodgallery32nyc.com/,2026-05-28,2026-05-28,foodgallery32nyc.com,system_import,Koreatown food hall; fallback POI
poi_226,ocean,Ocean,restaurant,Dim Sum Palace - Financial District,"123 William St, New York, NY 10038",966,40.7094,-74.0069,,,,chinese_restaurant,https://www.dimsumpalace.com/,https://www.dimsumpalace.com/,2026-05-28,2026-05-28,dimsumpalace.com,system_import,Chinese restaurant; fallback POI
poi_227,ocean,Ocean,restaurant,Xi'an Famous Foods - Chinatown,"45 Bayard St, New York, NY 10013",1979,40.7156,-73.9978,,,,chinese_restaurant,https://www.xianfoods.com/locations,https://www.xianfoods.com/locations,2026-05-28,2026-05-28,xianfoods.com,system_import,Chinese noodles; fallback POI
